year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20100101,-4.9,-11,0.9,0,32100
20100102,-3.1,-5.5,5.5,0.8,32100
20100103,-2.9,-6.9,1.4,0,32100
20100104,-1.8,-5.1,2.2,5.9,32100
20100105,-5.2,-8.7,-1.8,0.7,32100
20100106,-7.3,-11.4,-2.5,0.3,32100
20100107,-6.7,-11.2,-1.2,0,32100
20100108,-5.6,-11.4,1.4,0,32100
20100109,-3.1,-8.8,1.8,0.1,32100
20100110,-1.3,-5,2.8,0,32100
20100111,-1.5,-5.1,2.1,0,32100
20100112,-5,-8.2,-1.7,0.4,32100
20100113,-8.3,-11.4,-4.6,0.7,32100
20100114,-6.4,-12.7,0,0.1,32100
20100115,-2.6,-7.9,3.9,0.1,32100
20100116,-4.1,-9.9,2.9,0,32100
20100117,-3.1,-9.8,4.9,0,32100
20100118,-0.4,-7.1,7.7,0,32100
20100119,3.6,-4.6,11,0.3,32100
20100120,8,4.9,11.3,10.8,33167
20100121,1.3,-3.6,7.9,3.1,33250
20100122,-3.1,-5.7,0.8,0,33250
20100123,-2.7,-6.6,2,0.1,33250
20100124,0.4,-5.5,5.8,0,33250
20100125,0.8,-4.3,5.4,0,33250
20100126,-2.3,-7.7,4.3,0,33250
20100127,1.3,-5.9,7.4,6.5,33250
20100128,3.5,-0.7,7.4,0.1,33250
20100129,0.2,-4.3,5,0,33250
20100130,1.9,-3.3,7.5,0,33250
20100131,3,-1.3,9.4,0,33250
20100201,2.2,-1,6.8,0.2,33250
20100202,-2,-5.5,1.8,0,33250
20100203,-4.9,-8.6,-0.3,0,33250
20100204,-2.9,-8.4,2.2,0.1,33250
20100205,-1.8,-5.9,3,0,33250
20100206,-2.6,-8.5,4.7,0,33250
20100207,1.2,-8.3,8.6,0.1,33250
20100208,4.9,2.8,7.3,2.7,33250
20100209,5.6,3.6,7.8,6.9,33250
20100210,5.1,4,6.5,9,34000
20100211,2.4,0.7,5.2,17.3,34000
20100212,0.7,-0.6,2.7,3.1,34000
20100213,-0.7,-3.3,2.2,1.9,34000
20100214,-1.2,-4.9,2.5,0,34000
20100215,-0.5,-4.4,5,0.1,34000
20100216,-1.6,-5,3.2,0.6,34000
20100217,-1.2,-6.1,3.6,0.4,34000
20100218,-1.1,-4.8,2.4,0.5,34200
20100219,-0.6,-6.1,5.4,0.1,34200
20100220,2.2,-4.2,9.7,0,34200
20100221,3.7,-3.4,11.6,0,34200
20100222,5.2,-0.8,12.8,0,34200
20100223,6.4,-1.2,16.4,0,34200
20100224,11.2,1.2,18.9,0,34200
20100225,13.4,10.3,16.4,33.4,34200
20100226,9.4,6,13.5,4.1,34200
20100227,6.3,3.8,9.2,1.5,34200
20100228,7.1,3,12.6,0.1,34600
20100301,5.4,3.4,8,15.6,34600
20100302,4.2,1.8,6.9,0.3,34600
20100303,5.2,-0.4,10.5,0,34600
20100304,5.9,4.4,7.2,3.9,34600
20100305,6.9,5,9.4,3.8,31100
20100306,5.5,3.1,8.1,3.3,31100
20100307,4.2,2.3,7,0.9,31100
20100308,3.8,0.1,7.6,0.9,31100
20100309,2.3,-0.8,5.8,5.7,31100
20100310,-0.3,-2.9,2.6,3.9,31100
20100311,3,-2.8,8.4,0,31100
20100312,8.3,1.7,14.5,0,31100
20100313,6.1,1.6,12.5,0,31100
20100314,8,1,12.9,1.1,31100
20100315,9.4,4.5,14.4,16.5,31100
20100316,3.2,-0.4,7.2,0,31100
20100317,2.4,-2.7,7.3,1.1,31100
20100318,2.1,-1.8,6.5,2.3,31100
20100319,6,-3.5,13.9,0,31100
20100320,10.9,5.1,18.5,1,31100
20100321,4.7,1,9.3,0,31100
20100322,4.4,0.4,8,2,31100
20100323,7,3.3,11.4,2.4,31100
20100324,8.3,3.9,13.1,0.1,32056
20100325,5.1,1.4,8.5,4.6,32150
20100326,3.2,-2,8,0,32150
20100327,5.6,0.5,10,0.9,32150
20100328,6.2,1.7,11.4,0,32150
20100329,5.6,-1.3,12.9,0,32150
20100330,7.8,1,13.6,0,32150
20100331,8.8,6.3,10.9,18.8,32150
20100401,8.9,5.1,11.6,15.8,32150
20100402,7.3,1.3,12.7,0,32150
20100403,6.2,0.8,12.4,0,32150
20100404,8.4,-0.5,16.6,0,32150
20100405,11.9,4.9,19,0,32150
20100406,10,5.1,15.2,0.1,32150
20100407,6.9,1.4,12.9,0.1,32150
20100408,8.5,0,16.5,0,32150
20100409,11.5,4.6,19.5,0,32150
20100410,12.2,6.9,17.7,0.1,32150
20100411,12.3,7.9,17,0.9,32150
20100412,11.8,9.2,15.9,3.8,32150
20100413,6.9,3,11.3,1.6,32150
20100414,4.4,0.9,8.9,0.7,32600
20100415,6.2,-0.2,12.5,0,32600
20100416,7.4,0.2,14.4,0,32600
20100417,8.8,0.8,16.5,0,32600
20100418,10.9,3.8,16.3,0.2,32600
20100419,14.2,10.1,18.4,5.5,32600
20100420,15.6,10.2,22.5,0.2,32600
20100421,12.4,8.7,16.6,8,32600
20100422,9.9,7.9,12.3,13.9,32800
20100423,9.6,6.2,14.5,2,32800
20100424,10.5,4,17.6,0,32800
20100425,12.7,3.8,20.9,0,32800
20100426,12.4,9,17.5,23.7,32800
20100427,10.2,5.6,14.7,4.2,32800
20100428,6.3,3.2,10,7.8,32800
20100429,10.2,5.2,15,0.5,32800
20100430,11.4,5.7,16.8,0,32800
20100501,12.5,4.3,19.9,0,32800
20100502,16.8,7.3,25.1,0,33200
20100503,20,13.7,25.8,0,33200
20100504,20.8,15,27.1,0,33200
20100505,20.2,14,25.7,0.4,33200
20100506,17.6,11.6,23.6,5.2,33200
20100507,16.7,9.9,23.9,0,31100
20100508,17.2,9.3,24.8,0,31100
20100509,18.1,11.6,25.3,0,31100
20100510,16.6,12.4,22,0.1,31100
20100511,13.9,8.5,20.3,0.8,31100
20100512,13.8,7.9,20.4,0,31100
20100513,14.5,8.2,21.2,0,31100
20100514,15.9,8.7,23.1,0,31100
20100515,16,9.8,22.5,0,31100
20100516,18.3,10.2,26.5,0,31100
20100517,19.4,11.5,26.9,5.8,31100
20100518,18,16.4,19.7,51.4,31100
20100519,19.3,15.1,24.6,2.4,31100
20100520,20.6,13.9,28.2,0,31100
20100521,21.7,13.8,30.2,0,31100
20100522,17.8,14.7,22.6,24.2,31100
20100523,15.8,14.3,17.5,26.8,31100
20100524,15,13.5,17.3,4.8,31100
20100525,15.2,12.9,18.4,1.9,31100
20100526,16.3,11.9,21.4,0.2,32056
20100527,16,10.2,22.4,0,32150
20100528,15.5,11.3,20,0,32150
20100529,17.3,12.7,23.5,0,32150
20100530,16.8,11.5,22.9,0,32150
20100531,16.1,11.6,21.5,0.1,32150
20100601,16.4,9.7,23.1,0,32150
20100602,18.4,11,25.5,0,32150
20100603,20.5,13.5,27.6,0,32150
20100604,21.5,14.8,28.7,0,32150
20100605,22,15.3,29.6,0.5,32150
20100606,22.1,16.1,29.7,1.6,32150
20100607,21.7,16.3,28.3,0.6,32150
20100608,21.4,14.9,28.1,0,32150
20100609,22.4,14.8,30,0,32150
20100610,22.6,15.8,30,0,32150
20100611,22.3,16,28.6,0.8,32150
20100612,20.3,17.6,23.3,11.9,32150
20100613,22.7,19,27.7,2.9,32150
20100614,23,18.8,28.1,2.8,32150
20100615,23,19.4,28.7,2.3,32150
20100616,23.4,18.6,29.3,0.2,32600
20100617,24.5,19.5,30.1,0,32600
20100618,23.8,20.7,27.9,1.8,32600
20100619,22.9,20.2,27.1,2.3,32600
20100620,23.4,20.1,28.1,4.6,32600
20100621,23.1,18.8,28.6,0,32600
20100622,23,17,29.3,0,32600
20100623,22.5,17.4,28.4,0,32600
20100624,23.1,16.5,29.9,0,32800
20100625,23.7,18.6,29.6,0.8,32800
20100626,22.6,20.4,25.1,11.4,32800
20100627,22.7,20.6,25.5,3.9,32800
20100628,23.2,20,27.9,9.2,32800
20100629,24.2,20.1,29.4,0.1,32800
20100630,24.1,21.3,28.1,3.7,32800
20100701,24.8,21.8,28.8,5,32800
20100702,24.3,23,26.2,17.1,32800
20100703,24.8,22.8,27.9,6.1,32800
20100704,24.2,22.3,27.1,1.4,33200
20100705,25.3,22.1,30.1,1,33200
20100706,25.8,21.3,31.6,0.4,33200
20100707,24.7,20.7,29.8,1.1,33200
20100708,23.7,20.1,28.4,0.7,33200
20100709,24.5,20.4,30.2,0.8,31100
20100710,24.6,20.4,29.3,4.6,31100
20100711,22.1,20.6,24.5,57.6,31100
20100712,23.2,20.1,26.7,0.6,31100
20100713,23.2,20.3,27,11.3,31100
20100714,23.9,20,28.7,0.1,31100
20100715,24.4,20.5,29.3,0.9,31100
20100716,24.1,22,27.1,54.1,31100
20100717,25.1,23.2,27.8,36.6,31100
20100718,26.8,23.5,30.8,1.1,31100
20100719,27.1,23.4,31.9,0.7,31100
20100720,27.5,23.6,32,0.5,31100
20100721,27.7,24.1,32,2.2,31100
20100722,27.9,24.4,32.4,0.2,31100
20100723,26.2,23.1,30.9,21.3,31100
20100724,26,22.9,30.9,6.7,31100
20100725,26,22.8,31.1,5.6,31100
20100726,26.3,23.1,31.1,1.9,31100
20100727,26.7,22.9,31.9,3.2,31100
20100728,25.2,22.5,28.5,14.4,32056
20100729,26.5,23.4,30.9,0.7,32150
20100730,27,24.1,30.9,0.1,32150
20100731,27.8,24.3,31.7,0,32150
20100801,28.5,25.2,33,0,32150
20100802,27.3,24.2,31.8,4.4,32150
20100803,26.2,23.5,29.9,1.8,32150
20100804,28.2,24.5,32.9,1.9,32150
20100805,28.8,25.2,33.4,2.6,32150
20100806,27.9,25.5,32.2,9.1,32150
20100807,26.9,24,31.7,8.4,32150
20100808,27,23.1,32.3,1.9,32150
20100809,27.9,22.8,33.3,1.3,32150
20100810,26.3,24.5,29.5,43.3,32150
20100811,26.8,24.3,30.4,32.4,32150
20100812,26.3,22.9,30.4,3.1,32150
20100813,26.2,23.6,29.8,38,32150
20100814,27.1,24.8,30,14,32150
20100815,27,24.7,30.1,38.2,32150
20100816,25.4,22.8,29.2,20.6,32150
20100817,25.8,22.3,30.7,16.9,32150
20100818,26.7,23.2,31.8,14.4,32600
20100819,27.6,24,32.4,0.4,32600
20100820,28.1,24.2,33.3,0.2,32600
20100821,28.5,24.3,33.9,0,32600
20100822,28.5,24.3,33.6,0.2,32600
20100823,27.7,24.4,32.1,6,32600
20100824,26.5,23.6,31,6.8,32600
20100825,24.4,22.4,28.1,19.3,32600
20100826,25.5,22.6,29.4,12.7,32800
20100827,26,23,29.9,6,32800
20100828,26.2,24,28.8,18.3,32800
20100829,25.8,23.5,29.3,29.3,32800
20100830,25.9,23.5,30,4.7,32800
20100831,25.4,23,29.9,17,32800
20100901,26.6,23,31.7,14.8,32800
20100902,26,23.5,29.8,26.7,32800
20100903,26.8,23.4,31.7,3.4,32800
20100904,26.9,23,32.1,0.1,32800
20100905,26.6,23.2,32.3,10.3,33200
20100906,24.5,22.9,26.9,21.5,33200
20100907,23.9,21.6,27.1,18.6,33200
20100908,22.1,19.9,25.2,0.2,33200
20100909,22.6,19.3,26.3,12.4,33200
20100910,25.1,21.5,29.8,17.4,32100
20100911,24.2,22.6,26.5,42.6,32100
20100912,23.4,20.3,27.3,34.2,32100
20100913,22.7,19,28,0.2,32100
20100914,22.6,18.8,28,0.2,32100
20100915,22.3,17.6,28.5,0.5,32100
20100916,22.3,16.9,29.5,0,32100
20100917,22.8,17.3,30,0,32100
20100918,23.3,18.1,30.1,0,32100
20100919,21.9,18.2,26.4,6.1,32100
20100920,23.2,20.2,27.3,7.4,32100
20100921,24.9,20.6,29.7,30.1,32100
20100922,18.5,16.1,23.2,9.7,32100
20100923,17.7,13.6,23.3,0.2,32100
20100924,17.3,12.1,23.9,0,32100
20100925,17.3,12.3,23.7,0,32100
20100926,17,13.1,22.6,0.1,32100
20100927,17.5,13.1,23.7,0.6,32100
20100928,16.3,10.6,21.7,0.5,32100
20100929,14.1,9.2,19.9,0,33167
20100930,14.8,9.4,22.3,0,33250
20101001,15.6,9.2,23.2,0,33250
20101002,17.8,12.3,22.6,12.9,33250
20101003,19,15.3,23.5,6.7,33250
20101004,15.6,13.1,19,2.3,33250
20101005,15.4,11.4,20.5,0.1,33250
20101006,15.7,10.4,22.8,0,33250
20101007,16.9,11.3,24.1,0,33250
20101008,17.7,14.1,22.7,3.9,33250
20101009,18.1,14.4,23.7,0.7,33250
20101010,17.6,13,24.6,0,33250
20101011,17.1,12.5,22.5,0.1,33250
20101012,17.3,13.3,22.9,0,33250
20101013,16.2,12.7,20.8,0.3,33250
20101014,15.8,11.4,20.9,0,33250
20101015,13.9,9.1,19.1,0,33250
20101016,14.5,8.2,21.9,0,33250
20101017,14.7,9.2,22.2,0.1,33250
20101018,14.2,8.9,21.7,0.1,33250
20101019,15.1,9.4,22.7,0,33250
20101020,15.3,10.5,21.9,0,34000
20101021,15.5,10.8,21.3,1.1,34000
20101022,15.5,10.8,22.1,0,34000
20101023,15.2,9.9,20.8,0.3,34000
20101024,16.1,13.5,20.5,8.1,34000
20101025,13.1,7.8,17.9,0.3,34000
20101026,5.3,0.8,9.8,0,34000
20101027,6.7,-0.5,13.3,0,34000
20101028,7.6,1.8,14.7,0,34200
20101029,9.1,1.3,17.3,0,34200
20101030,11.3,5.7,18.2,0,34200
20101031,11.3,5.8,17.9,0.6,34200
20101101,11.4,5.7,17.6,0,34200
20101102,8,3.1,12.6,0,34200
20101103,6.9,0.2,14,0,34200
20101104,9.1,2.5,16.9,0,34200
20101105,10.2,4.6,17.7,0,34200
20101106,10.7,5.2,18.1,0,34200
20101107,10.8,5.7,17.8,0.4,34600
20101108,9.4,4.5,14,1.5,34600
20101109,6.1,3.3,9.9,0.1,34600
20101110,5.8,0.2,12.3,0,34600
20101111,9.9,1.6,16.5,5.5,34600
20101112,10.2,4.3,15.3,0.3,31100
20101113,8.9,1.8,16.3,0,31100
20101114,9.2,5.2,14.4,0,31100
20101115,4.1,-0.9,8.8,0,31100
20101116,3.4,-2.7,10.6,0,31100
20101117,5.3,-0.1,12.6,0,31100
20101118,5.1,-0.6,13.4,0,31100
20101119,4.6,-0.9,12.2,0,31100
20101120,6.8,0,16,0,31100
20101121,9.5,2.4,17.3,0,31100
20101122,8.6,2.1,14.3,1.3,31100
20101123,5.6,-1.5,13.2,0,31100
20101124,7.4,1.6,13.8,0,31100
20101125,5.6,1.1,10.4,0,31100
20101126,1.8,-2.7,7.6,0,31100
20101127,3.3,-3.3,10.8,1.3,31100
20101128,1.2,-3.1,5.8,0.2,31100
20101129,4.7,-1.5,11.9,0.9,31100
20101130,7.8,2.3,15.1,0.6,31100
20101201,7.2,2.1,15.3,0,32056
20101202,8.2,3.6,13.2,1.2,32150
20101203,3.8,-0.4,10,0.6,32150
20101204,3.4,-2.7,10.2,0,32150
20101205,7.8,1.1,14.6,0,32150
20101206,6,0.3,12.1,1,32150
20101207,0.8,-2.7,6,0.3,32150
20101208,1.1,-3.5,5.9,2.1,32150
20101209,0.3,-3.8,5,0.1,32150
20101210,4,-5,11.4,0.5,32150
20101211,1.6,-4.7,9.8,0,32150
20101212,-0.8,-7.4,4.8,0.1,32150
20101213,3.7,0.9,5.8,11.9,32150
20101214,0.8,-5,5.7,0,32150
20101215,-6,-8.7,-2.4,0.1,32150
20101216,-5,-10,0,0,32150
20101217,0,-4.9,4.7,0.8,32150
20101218,1,-4.6,8.1,0,32150
20101219,5.5,-1.6,11.3,0,32150
20101220,4.8,-0.4,11.8,0,32150
20101221,3.6,-1.9,11,0,32150
20101222,3.7,-1.1,10.6,0,32600
20101223,1.8,-3.7,7.9,0,32600
20101224,-6.8,-9.5,-2.7,0,32600
20101225,-7.1,-11,-3.1,0.4,32600
20101226,-5.3,-9.6,-1,0.9,32600
20101227,-1.4,-6.6,3.6,0.6,32600
20101228,0.6,-3.4,4.7,3.8,32600
20101229,-2.2,-5.8,1.8,0.2,32600
20101230,-2.8,-6.4,1,4,32800
